target,Species,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref
Gal(b1-3)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27660754/
Gal(b1-3)[GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
Gal(b1-3)[GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Gal(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2882034/
Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Gal(b1-4)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S1871141315000918
Gal(b1-4)GlcNAc(b1-3)Gal(b1-6)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26959870/
Gal(b1-4)GlcNAc(b1-3)[GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29549280/
Gal(b1-4)GlcNAc(b1-?)Gal(b1-?)[Neu5Ac(a2-?)GlcNAc(b1-?)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
Gal(b1-4)GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Gal(b1-4)[GlcNAc(b1-6)]GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
Gal(b1-6)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
GalNAc(?1-?)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
GlcNAc(b1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
GlcNAc(b1-3)Gal(b1-4)GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
GlcNAc(b1-6)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
Neu5Ac(a2-3)Gal(b1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26959870/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26959870/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29549280/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-?)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-?)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-?)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Neu5Ac(a2-3)Gal(b1-4)GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Neu5Ac(a2-3)[Gal(b1-4)]GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29549280/
Neu5Ac(a2-3)[Gal(b1-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2882034/
Neu5Ac(a2-3)[GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
Neu5Ac(a2-3)[GlcNAc(b1-6)]Gal(b1-4)GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29549280/
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubs.acs.org/doi/10.1021/jf100398u
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2882034/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubs.acs.org/doi/10.1021/jf100398u
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubs.acs.org/doi/10.1021/jf100398u
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Neu5Ac(a2-6)Gal(b1-4)GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Neu5Ac(a2-6)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Neu5Ac(a2-6)GlcNAc(b1-6)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Neu5Ac(a2-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubs.acs.org/doi/10.1021/jf100398u
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29549280/
Neu5Ac(a2-8)Neu5Ac(a2-?)Gal(b1-?)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Neu5Ac(a2-?)Gal(?1-?)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-?)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S1871141315000918
Neu5Ac(a2-?)Gal(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-?)Gal(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Neu5Ac(a2-?)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S1871141315000918
Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-?)Gal(b1-?)[GlcNAc(b1-?)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
Neu5Ac(a2-?)Gal(b1-?)GlcNAc(b1-?)[Gal(b1-?)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
Neu5Ac(a2-?)GlcNAc(b1-3)Gal(b1-4)GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
Neu5Gc(a2-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Neu5Gc(a2-6)Gal(b1-4)GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2882034/
Neu5Gc(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
Neu5Gc(a2-?)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-?)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S1871141315000918
Neu5Gc(a2-?)Gal(b1-4)GlcNAc(b1-?)Gal(b1-4)GlcNAc(b1-?)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S1871141315000918
Neu5Gc(a2-?)Gal(b1-?)GlcNAc(b1-?)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S1871141315000918
{Fuc(a1-?)}Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubs.acs.org/doi/10.1021/jf100398u
{Fuc(a1-?)}Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubs.acs.org/doi/10.1021/jf100398u
{Gal(?1-?)}Gal(b1-4)GlcNAc(b1-?)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
{Gal(a1-3)}Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
{Gal(b1-4)GlcNAc(b1-?)}Gal(b1-4)GlcNAc(b1-?)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
{Gal(b1-4)GlcNAc(b1-?)}Gal(b1-?)GlcNAc(b1-?)Gal(b1-4)GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
{Neu5Ac(a2-3)}Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
{Neu5Ac(a2-6)}Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
Fuc(a1-2)Gal(b1-4)Glc-ol,Sylvilagus_floridanus,Sylvilagus,Leporidae,Lagomorpha,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-4)Glc-ol,Sylvilagus_floridanus,Sylvilagus,Leporidae,Lagomorpha,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21214271/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21214271/
Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21214271/
Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19164487/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19164487/
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19164487/
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21214271/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19164487/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21214271/
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19164487/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19164487/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21214271/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21214271/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19164487/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21214271/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21214271/
Gal(b1-4)Glc-ol,Syncerus_caffer,Syncerus,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://bioone.org/journals/south-african-journal-of-wildlife-research/volume-39/issue-1/056.039.0110/The-Chemical-Composition-of-Milk-from-Free-Ranging-African-Buffalo/10.3957/056.039.0110.short
Fuc(a1-2)Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24811545/
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24811545/
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24811545/
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24811545/
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24811545/
Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24811545/
Neu4Ac5Ac(a2-3)Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/7083254/
Neu4Ac5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24811545/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24811545/
Gal(b1-4)Glc-ol,Tadarida_brasiliensis,Tadarida,Molossidae,Chiroptera,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/7884065/
Gal(b1-4)Glc-ol,Tamias_amoenus,Tamias,Sciuridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/12547268/
Fuc(a1-2)Gal(b1-4)Glc-ol,Tapirus_terrestris,Tapirus,Tapiridae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-4)Glc-ol,Tapirus_terrestris,Tapirus,Tapiridae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://onlinelibrary.wiley.com/doi/full/10.1002/zoo.21618
Gal(b1-4)Glc-ol,Taurotragus_oryx,Taurotragus,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/3653340/
